document_name,document_group,issue_or_prepare_place,issue_channel,submit_to,submit_to_local_task_key,submit_to_graph_function_key,required_for,when_needed,prerequisite_summary,graph_requirement_count,graph_document_node_count,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text
자료제출 요구 문서,도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=284537&type=JSON,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,law_도로법_시행규칙,evchunk_5529b82ccccf38,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구 32 도로점용에 따른 안전관리 등을 위한 자료제출의 요구 제32조의2(
자외선 소독기 설치 확인서,식품영업 운영/변경,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관,food_business_report,food_hygiene,영업설비,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_3eaeec3d7b7dbb,조리장에는 주방용 식기류를 소독하기 위한 자외선 또는 전기살균소독기를 설치하거나
자율지도원 임명 및 직무 등 관련 교육,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,law_식품위생법_시행령,evchunk_6b8a6b19d22d65,제1항에 따른 자율지도원은 소속된 조합의 조합원에 대하여 다음 각 호의 사항에 관한 직무를 수행한다.
장부 기장 및 증빙서류,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,종합소득세의 납부,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_d3efdbf0ca3c61,"장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는 세금이므로, 간편장부대상 이외의 모든 사업자(국내사업장이 있거나 「소득세법」 제119조 제3호에 따른 소득이 있는 비거주자를 포함)는 소득금액을 계산할 수 있도록 증빙서류 등을 갖춰 놓고 그 사업에 관한 모든 거래 사실이 객관적으로 파악될 수 있도록 복식부기에 따라 장부에 기록·관리해야 합니다( 「소득세법」 제160조 제1항)."
장부나 서류,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제32조 세무공무원의 질문ㆍ검사 및 처분,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제32조 세무공무원의 질문ㆍ검사 및 처분,주류 면허 등에 관한 법률 제32조 세무공무원의 질문ㆍ검사 및 처분,law_주류_면허_등에_관한_법률,evchunk_3ce9c969d4a830,주류 면허 등에 관한 법률 제32조 세무공무원의 질문ㆍ검사 및 처분 32 세무공무원의 질문ㆍ검사 및 처분 제32조(
재정경제부령으로 정하는 서류,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행령 제10조 이전신고 또는 이전허가의 신청,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제10조 이전신고 또는 이전허가의 신청,주류 면허 등에 관한 법률 시행령 제10조 이전신고 또는 이전허가의 신청,law_주류_면허_등에_관한_법률_시행령,evchunk_cea28e7f8c7c04,그 제조장 또는 판매장을 이전하려는 경우에는 법 제8조제1항 본문에 따라 이전의 사유 및 다음 각 호의 구분에 따른 사항을 적은 신고서에 재정경제부령으로 정하는 서류를 첨부하여 이전 예정일 15일 전까지 전입지 관할 세무서장에게 제출해야 한다
적용대상 식품별 식품안전관리인증계획서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제63조 식품안전관리인증기준적용업소의 인증신청 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제63조 식품안전관리인증기준적용업소의 인증신청 등,식품위생법 시행규칙 제63조 식품안전관리인증기준적용업소의 인증신청 등,law_식품위생법_시행규칙,evchunk_66f9f04e0c1b17,적용대상 식품별 식품안전관리인증계획서(전자문서를 포함한다)
전기안전점검 확인서,소방/LPG/기반시설,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 소방서 또는 관련 기반시설 담당기관,fire_safety_completion,fire_safety,영업에 필요한 기반시설 설치,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치,영업에 필요한 기반시설 설치 > 소방시설 등의 안전시설의 설치 안전시설 등의 설치 다중이용업주 및 다중이용업을 하려는 자는,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_b689ce21e682e1,"소방본부장 또는 소방서장은 아래의 전기안전점검 확인서를 확인해야 하며, 신고인이 확인에 동의하지 않는 경우에는 그 서류를 제출하도록 해야 합니다( 「다중이용업소의 안전관리에 관한 특별법」 제9조 제3항제1호·제2호 및 「다중이용업소의 안전관리에 관한 특별법 시행규칙」 제11조 제1항)"
전기안전점검 확인서 등 전기설비의 안전진단을 증빙할 수 있는 서류,소방/LPG/기반시설,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 소방서 또는 관련 기반시설 담당기관,fire_safety_completion,fire_safety,영업에 필요한 기반시설 설치,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치,영업에 필요한 기반시설 설치 > 소방시설 등의 안전시설의 설치 안전시설 등의 설치 다중이용업주 및 다중이용업을 하려는 자는,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_f73bd1961a7b70,전기안전점검 확인서 등 전기설비의 안전진단을 증빙할 수 있는 서류 1부
전대차계약서 사본 및 임대인의 전차동의서,계약/사용권 증빙,임대인·임차인·소유자·관리자 등 계약 당사자,계약 또는 승낙서 작성 후 원본/사본 준비,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,영업신고 및 사업자등록,각 인허가 신청 전,소유자·관리인 권한 확인 후 계약 또는 승낙 확보,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 후 관할세무서에 사업자등록을 해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_f9f0a5cdf161fb,전대차계약서 사본 및 임대인의 전차동의서(사업장을 전차한 경우에 한함)
전문의의 진단서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제80조 조리사의 면허신청 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제80조 조리사의 면허신청 등,식품위생법 시행규칙 제80조 조리사의 면허신청 등,law_식품위생법_시행규칙,evchunk_0132956c1d2dbc,2. 2. 법 제54조제1호 본문에 해당하는 사람이 아님을 증명하는 최근 6개월 이내의 의사의 진단서 또는 법 제54조제1호 단서에 해당하는 사람임을 증명하는 최근 6개월 이내의 전문의의 진단서
전자문서로 된 신고서,폐업/말소,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,폐업신고,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=2&cnpClsNo=2,폐업신고,폐업신고 > 「식품위생법」 상 폐업신고 폐업신고 영업의 허가를 받거나 신고를 한 자가 그 영업을,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evchunk_7fb4252e275e8d,전자문서로 된 신고서를 포함)
점용료 반환 신청서류,도로점용,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,law_도로법_시행령,evchunk_8c2e5f35073aeb,도로점용허가를 받은 자는 법 제66조제2항에 따라 점용료 반환 사유가 발생한 날부터 60일 이내에 점용료 반환사유를 입증할 수 있는 서류를 첨부하여 도로관리청에 점용료 반환 신청을 할 수 있다.
점포계약,창업준비/계약,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,"신청인, 계약 당사자, 가맹본부 또는 창업지원기관",,,커피전문점 창업,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=1&cciNo=1&cnpClsNo=1,커피전문점 창업,커피전문점 창업 > 커피전문점 창업,easylaw_706_body_ov_csmSeq_706_ccfNo_1_cciNo_1_cnpClsNo_1,evchunk_446540a4fbbeb6,"창업준비(점포계약, 영업신고, 영업시설 및 자재 구비)"
"정관 또는 규약, 단체표장 또는 증명표장의 사용에 관한 사항을 적은 그 정관 또는 규약의 요약서 각 1통",간판/옥외광고물,정부24 또는 자치구 옥외광고물 담당부서,온라인 신청 또는 방문 제출,자치구 옥외광고물 담당부서,outdoor_ad_report,outdoor_ad,상호 및 광고물,간판 설치 전,표시 위치·규격·도안·소유자 승낙 여부 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=3,상호 및 광고물,상호 및 광고물 > 상호에 대한 상표등록을 하면 권리를 보호 받을 수 있습니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_3,evchunk_fae58fcce84e26,"√ 정관 또는 규약, 단체표장 또는 증명표장의 사용에 관한 사항을 적은 그 정관 또는 규약의 요약서 각 1통(단체표장등록출원, 지리적 표시 단체표장등록출원, 증명표장등록출원 및 지리적 표시 증명표장등록출원의 경우만 해당)"
정보공개서,창업준비/계약,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,"신청인, 계약 당사자, 가맹본부 또는 창업지원기관",,,독립창업과 가맹사업 창업; 창업형태의 선택,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,5,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_10720d3f7a337c,가맹본부는 가맹희망자가 가맹계약의 내용을 미리 이해할 수 있도록 가맹계약서를 가맹희망자에게 제공한 날부터 14일(가맹희망자가 가맹계약서의 내용에 대하여 변호사 또는 「가맹사업거래의 공정화에 관한 법률」 제27조 에 따른 가맹거래사의 자문을 받은 경우에는 7일로 함)이 지나지 않은 경우에는 다음의 어느 하나에 해당하는 행위를해서는 안됩니다
정화조 설치,소방/LPG/기반시설,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 소방서 또는 관련 기반시설 담당기관,fire_safety_completion,fire_safety,영업에 필요한 기반시설 설치,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치,영업에 필요한 기반시설 설치 > 하수처리시설의 설치 개인하수처리시설의 설치 오수를 배출하는 건물·시설 등(이하 “건물 등”이라 함)을 설치하는,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_d1a04e0c4c8999,1일 오수 발생량 2세제곱미터 이하인 건물 등을 설치하려는 자는 정화조(개인하수처리시설로서 건물 등에 설치한 수세식 변기에서 발생하는 오수를 처리하기 위한 시설을 말함)를 설치할 것
제3항 신청서 및 서류,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 시행령 제8조 주류 판매업의 면허,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제8조 주류 판매업의 면허,주류 면허 등에 관한 법률 시행령 제8조 주류 판매업의 면허,law_주류_면허_등에_관한_법률_시행령,evchunk_620aaff9e8b901,주류의 판매장을 가지지 않고 주류를 판매하려는 자는 그 사유를 적은 제3항의 신청서에 재정경제부령으로 정하는 서류를 첨부하여 주소지 또는 거소지 관할 세무서장에게 제출해야 한다.
제5조제1항에 따른 면허 요건,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,law_주류_면허_등에_관한_법률,evchunk_f68a1b227f309f,제5조제1항에 따른 면허 요건을 갖추지 못하게 된 경우.
제62조에 따른 도로관리심의회의 심의ㆍ조정 결과를 반영한 안전대책 등에 관한 서류,도로점용,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행령 제54조 도로의 점용 허가 신청 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제54조 도로의 점용 허가 신청 등,도로법 시행령 제54조 도로의 점용 허가 신청 등,law_도로법_시행령,evchunk_872db961bb6bec,"③ ③ 도로관리청이 제1항에 따른 신청에 대하여 허가를 하였을 때에는 국토교통부령으로 정하는 바에 따라 신청인에게 허가증서를 발급하고, 허가내용을 공고하여야 하며, 허가대장을 작성ㆍ관리하여야 한다. 다만, 도로의 점용이 도로의 굴착을 수반하지 아니하는 경우에는 허가내용의 공고를 생략할 수 있다. ④ ④ 도로굴착공사를 수반하는 도로점용허가를 받은 자는 국토교통부령으로 정하는 바에 따라 공사기간 중에 사람들이 보기 쉬운 장소에 그 허가내용을 내걸어야 한다."
제6조에 따른 면허등의 조건 위반,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,law_주류_면허_등에_관한_법률,evchunk_f68a1b227f309f,제6조에 따른 면허등의 조건을 위반한 경우
제7조제1호ㆍ제2호 및 제5호부터 제10호까지의 어느 하나에 해당하지 않는 경우,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제10조 면허등의 상속,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제10조 면허등의 상속,주류 면허 등에 관한 법률 제10조 면허등의 상속,law_주류_면허_등에_관한_법률,evchunk_2d52068cac0cc9,제1항에 따라 신고한 상속인이 제7조제1호ㆍ제2호 및 제5호부터 제10호까지의 어느 하나에 해당하지 아니하는 경우에는 그 제조 또는 판매업의 면허를 받은 것으로 본다.
제과점영업,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,law_식품위생법_시행령,evchunk_20a1d0ce0a4726,"8. 제21조제8호가목의 휴게음식점영업, 같은 호 나목의 일반음식점영업, 같은 호 마목의 위탁급식영업 및 같은 호 바목의 제과점영업"
제과점영업신고,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,영업신고 및 사업자등록,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_0b8518d5c37d7c,하지만 빵을 만들어서 판매하는 영업을 하려는 경우에는 제과점 영업신고를 해야 합니다.
제조ㆍ가공하려는 식품 및 식품첨가물의 종류 및 제조방법설명서,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품관련영업신고,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000021&HighCtgCD=A09006&tp_seq=02,식품관련영업신고,식품관련영업신고 > 민원인이 제출해야하는 서류 > 제조ㆍ가공하려는 식품 및 식품첨가물의 종류 및 제조방법설명서,gov24_food_business_report,evchunk_gov24_food_business_required_02,제조ㆍ가공하려는 식품 및 식품첨가물의 종류 및 제조방법설명서 1부(「식품위생법 시행령」 제21조제1호부터 제3호까지의 영업만 해당합니다)
제출서류,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품 취급 및 판매 등의 준수사항,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=1,식품 취급 및 판매 등의 준수사항,식품 취급 및 판매 등의 준수사항 > 식품 등의 위생적 취급의무 식품 등의 취급 누구든지 판매(판매 외의 불특정 다수인에,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_26c30564f5a193,"위반 시 제재 식품의약품안전처장, 특별시장·광역시장·특별자치시장·도지사·특별자치도지사(이하 ""시·도지사""라 함) 또는 시장·군수·구청장은 식품 등의 위생적 취급에 관한 기준에 맞지 않게 영업하는 자와 「식품위생법」 을 지키지 않는 자에게는 필요한 시정을 명해야 합니다( 「식품위생법」 제71조 제1항). 또한, 이를 위반한 경우에는 500만원 이하의 과태료가 부과됩니다( 「식품위생법」 제101조 제2항제1호)."
제출요구 자료의 목록 및 제출 자료의 반환 여부,도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=284537&type=JSON,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,law_도로법_시행규칙,evchunk_5529b82ccccf38,1. 1. 자료의 제출 기한 2. 2. 자료제출 요구의 사유 3. 3. 제출요구 자료의 목록 및 제출 자료의 반환 여부 4. 4. 그 밖에 자료의 제출에 관하여 필요한 사항
제출요구 자료의 목록 및 제출 자료의 반환 여부(예시),도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=284537&type=JSON,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,도로법 시행규칙 제32조 도로점용에 따른 안전관리 등을 위한 자료제출의 요구,law_도로법_시행규칙,evchunk_5529b82ccccf38,다음 각 호의 자에게 해당 호에서 정하는 자료를 요구할 수 있다.
조리사 면허 결격사유,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 제54조 결격사유,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제54조 결격사유,식품위생법 제54조 결격사유,law_식품위생법,evchunk_a9c16e5dcf4ff0,54 결격사유 제54조(결격사유) 다음 각 호의 어느 하나에 해당하는 자는 조리사 면허를 받을 수 없다.
조리사 면허증 기재사항 변경신청서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제81조 면허증의 재발급 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제81조 면허증의 재발급 등,식품위생법 시행규칙 제81조 면허증의 재발급 등,law_식품위생법_시행규칙,evchunk_3e0d0db43ba731,② ② 조리사는 면허증의 기재사항에 변경이 있는 경우 별지 제63호서식의 조리사 면허증 기재사항 변경신청서에 면허증과 그 변경을 증명하는 서류를 첨부하여 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장에게 제출하여야 한다.
조리사 면허증 발급·재발급 신청서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제81조 면허증의 재발급 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제81조 면허증의 재발급 등,식품위생법 시행규칙 제81조 면허증의 재발급 등,law_식품위생법_시행규칙,evchunk_3e0d0db43ba731,식품위생법 시행규칙 제81조 면허증의 재발급 등 81 면허증의 재발급 등 제81조(
조리장 규정,식품영업 운영/변경,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관,food_business_report,food_hygiene,업종별 영업시설 설치,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=1,업종별 영업시설 설치,업종별 영업시설 설치 > 영업시설의 설치 공통시설 기준 음식점 영업을 하기 위해서는 다음의 시설기준을 공통으로 갖추어야,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_12c086f20525b9,"조리장 1. 조리장은 손님이 그 내부를 볼 수 있는 구조로 되어 있어야 하되, 다음 중 어느 하나에 해당하는 경우에는 그렇지 않습니다."
