edge_id,source_node_id,target_node_id,predicate,subject_type,subject_name,object_type,object_name,claim_id,edge_source,assertion_level,authority_level,review_status,confidence,source_document_id,chunk_id,evidence_text,condition_text,source_type,source_url,title,section_path,extraction_method,model
edge_7d7bfc24351aa55b,src_c557d27ee9667894,ev_cb83778a20ca34a0,supported_by,source_document,easylaw_839_body_ov_csmSeq_839_ccfNo_1_cciNo_1_cnpClsNo_2,evidence_chunk,evchunk_55af06e495ef21,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_1_cciNo_1_cnpClsNo_2,evchunk_55af06e495ef21,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=1&cciNo=1&cnpClsNo=2,창업형태의 선택,창업형태의 선택 > 음식점 창업의 형태 창업의 형태 음식점을 창업하려는 형태는 크게 독립음식점 창업과 가맹음식점,derived,
edge_622b0a81c13394fd,src_caf3069a23ee3a86,ev_66eb4e95f70188ae,supported_by,source_document,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_a0120788982c06,,derived_grounding,explicit,official_guide,official_document,0.7,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_a0120788982c06,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=4&cciNo=1&cnpClsNo=1,건강진단,건강진단 > 질병인정 시 영업 종사의 제한 영업 종사의 제한 건강진단을 받은 결과 타인에게,derived,
edge_6ba4f7e5ada1fc4c,src_caf3069a23ee3a86,ev_c445d6d9f83a0e3e,supported_by,source_document,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_1f12e483d67d74,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_1f12e483d67d74,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=4&cciNo=1&cnpClsNo=1,건강진단,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,derived,
edge_8433478b79cd7e87,src_d1979d132bc7dc3e,ev_0d067eab0ea22435,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_a6f29beda6542a,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_a6f29beda6542a,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제104조 규제의 재검토,도로법 시행령 제104조 규제의 재검토,derived,
edge_2b02ff1b40d62681,src_d1979d132bc7dc3e,ev_23251061bf12c7e4,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_9fab30e5daf520,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_9fab30e5daf520,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제63조 관리심의회의 구성,도로법 시행령 제63조 관리심의회의 구성,derived,
edge_96a4364864da2d28,src_d1979d132bc7dc3e,ev_37837cdbcef39382,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_11e49360bede88,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_11e49360bede88,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제16조 건설기계의 범위,도로법 시행령 제16조 건설기계의 범위,derived,
edge_e6eb67be163593bd,src_d1979d132bc7dc3e,ev_46557acd10b45f19,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_7d20c049351f34,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_7d20c049351f34,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,derived,
edge_0bc1873e6e367695,src_d1979d132bc7dc3e,ev_64b8960b972ab141,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_ed9da79e5ecee2,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_ed9da79e5ecee2,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제55조 점용허가를 받을 수 있는 공작물 등,도로법 시행령 제55조 점용허가를 받을 수 있는 공작물 등,derived,
edge_1997702b28d45b0d,src_d1979d132bc7dc3e,ev_92f86b68ddd0c850,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_8c2e5f35073aeb,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_8c2e5f35073aeb,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,derived,
edge_c1e1984a3e64eec2,src_d1979d132bc7dc3e,ev_994d81fd2a0d9c49,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_ffb6de2979e0eb,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_ffb6de2979e0eb,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제68조 도로 점용공사의 대행에 관한 통지 등,도로법 시행령 제68조 도로 점용공사의 대행에 관한 통지 등,derived,
edge_e93537a7384d41f3,src_d1979d132bc7dc3e,ev_9be86be56af814be,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_08c1e30141a78a,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_08c1e30141a78a,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제103조 고유식별정보의 처리,도로법 시행령 제103조 고유식별정보의 처리,derived,
edge_7b7d04ccb4b217f2,src_d1979d132bc7dc3e,ev_a2fbef297de29036,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_3415f147dda209,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_3415f147dda209,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제70조 점용료의 반환 사유,도로법 시행령 제70조 점용료의 반환 사유,derived,
edge_6215f68e2cd8ecc4,src_d1979d132bc7dc3e,ev_b3be8cfe0956a893,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_5200a476545e97,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_5200a476545e97,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,derived,
edge_4b36b375b8db77a1,src_d1979d132bc7dc3e,ev_b8de65bbfa2738c3,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_c369556debb0ab,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_c369556debb0ab,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,derived,
edge_0e80dc857f51391e,src_d1979d132bc7dc3e,ev_cc44b5c2e9bba478,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_872db961bb6bec,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_872db961bb6bec,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제54조 도로의 점용 허가 신청 등,도로법 시행령 제54조 도로의 점용 허가 신청 등,derived,
edge_120a3f7233478649,src_d1979d132bc7dc3e,ev_dc6c10f09ce1c1c7,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_61aceb4788539f,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_61aceb4788539f,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제58조 도로의 점용허가에 따른 안전사고 방지대책 등,도로법 시행령 제58조 도로의 점용허가에 따른 안전사고 방지대책 등,derived,
edge_19e7de9cbcae274d,src_d1979d132bc7dc3e,ev_e4411fc59e98dc5b,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_72ceb9c296d578,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_72ceb9c296d578,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제62조 도로관리심의회의 설치 등,도로법 시행령 제62조 도로관리심의회의 설치 등,derived,
edge_d8e7dc9f578eefa7,src_d1979d132bc7dc3e,ev_ff8db4baba404dfe,supported_by,source_document,law_도로법_시행령,evidence_chunk,evchunk_038ec1707bf68a,,derived_grounding,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_038ec1707bf68a,,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제57조 일반경쟁에 부치는 도로점용,도로법 시행령 제57조 일반경쟁에 부치는 도로점용,derived,
edge_bfafb886c7115249,src_d53d5f003f3badc8,ev_301fb6e216d56126,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evidence_chunk,evchunk_8d05a465e39822,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_8d05a465e39822,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,derived,
edge_4b6cb2ff18e1e4e1,src_d53d5f003f3badc8,ev_68c82c60666f8447,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evidence_chunk,evchunk_3eaeec3d7b7dbb,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_3eaeec3d7b7dbb,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,derived,
edge_dff2ea3372abf763,src_d53d5f003f3badc8,ev_bc687ef3d1b8da72,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evidence_chunk,evchunk_a99cc454674dc8,,derived_grounding,explicit,official_guide,official_document,0.7,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_a99cc454674dc8,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,derived,
edge_885caa50df004eda,src_d53d5f003f3badc8,ev_f8a4df4680782dfe,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evidence_chunk,evchunk_efd356f2d97684,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_efd356f2d97684,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,derived,
edge_d21c0e9241847d9d,src_d7f813b67c241718,ev_0a137bc1d30b722c,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evidence_chunk,evchunk_9f4ee3e46ed3cd,,derived_grounding,explicit,official_guide,official_document,0.7,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evchunk_9f4ee3e46ed3cd,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=2&cnpClsNo=2,폐업신고,폐업신고 > 「부가가치세법」 상 폐업신고 폐업신고 사업자등록을 한 사업자가 폐업을 하거나 사실상 사업을 시작하지,derived,
edge_514bf7ed3e0980ab,src_d7f813b67c241718,ev_8e8654ebe761cfef,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evidence_chunk,evchunk_f740772cf2983f,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evchunk_f740772cf2983f,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=2&cnpClsNo=2,폐업신고,폐업신고 > 「부가가치세법」 상 폐업신고 폐업신고 사업자등록을 한 사업자가 폐업을 하거나 사실상 사업을 시작하지,derived,
edge_9cfb76abdce6ed8c,src_d7f813b67c241718,ev_9b0d98638bd22870,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evidence_chunk,evchunk_7fb4252e275e8d,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_2_cnpClsNo_2,evchunk_7fb4252e275e8d,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=2&cnpClsNo=2,폐업신고,폐업신고 > 「식품위생법」 상 폐업신고 폐업신고 영업의 허가를 받거나 신고를 한 자가 그 영업을,derived,
edge_d48be34e146328dc,src_d96d845970cb2938,ev_4b4404a892a98e70,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_1e2dd1a1e6b23d,,derived_grounding,explicit,official_guide,official_document,0.65,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_1e2dd1a1e6b23d,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 다중이용업소의 안전관리 안전시설 등의 설치 및 신고 다중이용업주 및 다중이용업을 하려는 경우에는,derived,
edge_e87ff6ddb738462c,src_d96d845970cb2938,ev_560e8a8aa3bec0d7,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_38c09246d2f407,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_38c09246d2f407,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 소방안전 등에 관한 관리,derived,
edge_9243cf6e5edfc9ce,src_d96d845970cb2938,ev_70245ad85e659681,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_999d07a530a989,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_999d07a530a989,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 소방시설 등의 유지·관리 소방시설 등의 설치 등 다음의 어느 하나에 해당하는 음식점(이하“특정소방대상물”이라,derived,
edge_f4144fbb3be91145,src_d96d845970cb2938,ev_7dbf5ff3d88f0503,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_13ea578287c1c3,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_13ea578287c1c3,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,"소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설",derived,
edge_6fe34721de28847e,src_d96d845970cb2938,ev_a36d00e85bd30e3e,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_6bd973184d559e,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_6bd973184d559e,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 다중이용업소의 안전관리 안전시설 등의 설치 및 신고 다중이용업주 및 다중이용업을 하려는 경우에는,derived,
edge_df5d54798b7ec521,src_d96d845970cb2938,ev_be5988d59a4f992d,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_13379bd1780fb6,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_13379bd1780fb6,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,"소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설",derived,
edge_393c62ba51c70f02,src_d96d845970cb2938,ev_ca8a428f66c3c37c,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_ae01babb276585,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_ae01babb276585,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 소방시설 등의 유지·관리 소방시설 등의 설치 등 다음의 어느 하나에 해당하는 음식점(이하“특정소방대상물”이라,derived,
edge_0f9a5637a3a4de53,src_da930db2b7a0fed2,ev_074b66745306f803,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evidence_chunk,evchunk_567d13822966d6,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_567d13822966d6,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=1,종업원 채용,종업원 채용 > 종업원 채용,derived,
edge_6e9e6bd19b200276,src_da930db2b7a0fed2,ev_07e859417f9064a2,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evidence_chunk,evchunk_4626a2423b81bc,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_4626a2423b81bc,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=1,종업원 채용,종업원 채용 > 종업원을 채용할 때에는 근로계약서를 작성해야 합니다.,derived,
edge_6e47b8d447e117cd,src_da930db2b7a0fed2,ev_3d6a4d4e0bcf97de,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evidence_chunk,evchunk_74e5e97d788db1,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_74e5e97d788db1,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=1,종업원 채용,종업원 채용 > 청소년의 근로는 특별한 보호를 받는다는 점 잊지 마세요. 근로청소년의 보호 모든 국민은,derived,
edge_a7800b575d0bffb6,src_da930db2b7a0fed2,ev_b27f9672635f0505,supported_by,source_document,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evidence_chunk,evchunk_2f5a28c9118494,,derived_grounding,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_2f5a28c9118494,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=1,종업원 채용,종업원 채용 > 「근로기준법」 에 따른 최소한의 근로자의 권리는 보호되어야 합니다.,derived,
edge_c581a7be4f547038,src_dd781a9d2d6777e9,ev_4c9171ec75122e81,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_525c0a69d81d7c,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_525c0a69d81d7c,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,"부가가치세의 납부 > 부가가치세 납세 의무자 사업자로서 개인, 법인(국가·지방자치단체와 지방자치단체조합을 포함), 법인격이 없는 사단·재단 또는",derived,
edge_fcd2ac1f3e2b9c45,src_dd781a9d2d6777e9,ev_9095a73a3af95663,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_18de4668efec8b,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_18de4668efec8b,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,부가가치세의 납부 > 간이과세자의 부가가치세 신고 및 납부 납부세액 간이과세자의 부가가치세 납부세액은 [(과세표준 X 부가가치율,derived,
edge_61791406c1b7084c,src_dd781a9d2d6777e9,ev_c59b0205ec1770e7,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evidence_chunk,evchunk_bcf8d0a32e4473,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_bcf8d0a32e4473,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,부가가치세의 납부 > 부가가치세의 납부,derived,
edge_401827595a5b956d,src_e7c5d4ac41a5b99c,ev_1920e8aebf0bf4d1,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evidence_chunk,evchunk_33f4b6e5ca8eea,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_33f4b6e5ca8eea,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 쓰레기의 처리 쓰레기란?,derived,
edge_ccd1432850df85e2,src_e7c5d4ac41a5b99c,ev_82f6b30d5b80a539,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evidence_chunk,evchunk_0fb6ac7406e8bc,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_0fb6ac7406e8bc,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 음식물 쓰레기의 처리 음식물류 폐기물 배출자의 준수사항 음식물류 폐기물을 다량으로 배출하는 자로서,derived,
edge_4fc8b7c82b6e7150,src_e7c5d4ac41a5b99c,ev_a417e2b05ebe02e3,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evidence_chunk,evchunk_05d852509a8f2c,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_05d852509a8f2c,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 쓰레기 및 음식물 쓰레기 처리,derived,
edge_63a28d7ac78c34e8,src_e7c5d4ac41a5b99c,ev_e16663ca152dc814,supported_by,source_document,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evidence_chunk,evchunk_d209db122c9c6f,,derived_grounding,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_d209db122c9c6f,,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 음식물 쓰레기의 처리 음식물류 폐기물 배출자의 준수사항 음식물류 폐기물을 다량으로 배출하는 자로서,derived,
